data;pais;valor
19/08/2007;CHILE;R$ 538,42
16/11/2007;ESPANHA;R$ 30,74
14/10/2011;ESPANHA;R$ 160,42
06/10/2017;ESPANHA;R$ 216,26
25/02/2002;ESPANHA;R$ 369,05
11/02/2018;CHILE;R$ 547,88
24/04/2004;CHILE;R$ 614,87
15/09/2000;ESPANHA;R$ 117,64
19/10/2009;MÉXICO;R$ 232,26
20/12/2012;BRASIL;R$ 106,82
23/07/2020;CHILE;R$ 452,02
14/08/2009;ARGENTINA;R$ 518,55
21/05/2001;CHILE;R$ 540,63
07/07/2017;CHILE;R$ 71,73
03/05/2008;ARGENTINA;R$ 305,91
24/02/2007;CHILE;R$ 956,89
03/01/2020;CHILE;R$ 97,90
10/12/2017;ESPANHA;R$ 256,22
08/09/2003;ESPANHA;R$ 823,33
20/11/2017;CHILE;R$ 94,40
10/09/2014;ARGENTINA;R$ 333,33
08/06/2004;ESPANHA;R$ 28,50
16/06/2011;BRASIL;R$ 197,98
04/10/2017;ARGENTINA;R$ 711,41
12/10/2014;BRASIL;R$ 419,26
25/10/2011;BRASIL;R$ 545,83
21/01/2012;BRASIL;R$ 349,10
04/03/2003;ESPANHA;R$ 798,66
11/12/2006;BRASIL;R$ 162,70
06/03/2006;MÉXICO;R$ 759,77
31/01/2002;ARGENTINA;R$ 240,10
17/12/2002;ARGENTINA;R$ 348,32
14/08/2001;BRASIL;R$ 836,66
21/05/2001;ARGENTINA;R$ 669,05
07/10/2017;ARGENTINA;R$ 374,23
18/12/2010;CHILE;R$ 326,56
28/03/2020;CHILE;R$ 378,98
13/02/2014;BRASIL;R$ 314,06
19/08/2005;ARGENTINA;R$ 358,95
19/12/2017;ESPANHA;R$ 183,69
13/04/2004;CHILE;R$ 27,29
04/12/2009;ESPANHA;R$ 334,23
17/02/2006;ESPANHA;R$ 493,60
02/03/2020;BRASIL;R$ 12,73
01/05/2009;ARGENTINA;R$ 485,41
24/02/2015;MÉXICO;R$ 738,06
05/10/2005;CHILE;R$ 286,04
08/04/2002;ARGENTINA;R$ 901,38
30/09/2008;BRASIL;R$ 450,57
11/03/2011;BRASIL;R$ 565,26
20/09/2018;MÉXICO;R$ 741,13
14/01/2014;ARGENTINA;R$ 531,49
19/12/2011;BRASIL;R$ 790,16
27/02/2005;CHILE;R$ 442,98
23/01/2005;ARGENTINA;R$ 302,02
06/04/2007;MÉXICO;R$ 385,69
23/08/2005;BRASIL;R$ 781,07
08/07/2013;ESPANHA;R$ 385,86
21/03/2012;CHILE;R$ 968,74
24/08/2006;ESPANHA;R$ 748,13
19/06/2020;CHILE;R$ 538,62
19/04/2005;CHILE;R$ 828,75
28/01/2018;ESPANHA;R$ 340,68
05/02/2018;BRASIL;R$ 298,20
09/05/2010;MÉXICO;R$ 30,38
10/10/2009;MÉXICO;R$ 178,83
16/08/2000;CHILE;R$ 560,28
08/11/2002;MÉXICO;R$ 821,59
05/06/2000;CHILE;R$ 92,46
07/08/2017;CHILE;R$ 151,17
17/12/2014;ESPANHA;R$ 915,06
11/06/2004;ARGENTINA;R$ 612,37
03/07/2011;CHILE;R$ 58,80
29/01/2014;ESPANHA;R$ 723,96
11/03/2019;ARGENTINA;R$ 765,17
17/03/2020;ESPANHA;R$ 613,25
26/04/2014;ARGENTINA;R$ 614,99
03/02/2004;ESPANHA;R$ 194,78
03/05/2004;BRASIL;R$ 397,09
15/01/2012;MÉXICO;R$ 912,21
09/10/2007;MÉXICO;R$ 459,70
29/03/2010;ARGENTINA;R$ 288,43
06/12/2014;CHILE;R$ 408,40
04/05/2011;ARGENTINA;R$ 503,19
24/02/2004;MÉXICO;R$ 263,65
30/10/2002;CHILE;R$ 721,25
19/03/2009;MÉXICO;R$ 426,85
21/03/2018;ARGENTINA;R$ 862,16
18/08/2000;MÉXICO;R$ 279,41
26/02/2016;CHILE;R$ 136,61
14/07/2007;MÉXICO;R$ 46,91
13/05/2000;MÉXICO;R$ 428,60
02/05/2013;BRASIL;R$ 896,82
11/07/2019;ESPANHA;R$ 171,28
11/10/2001;BRASIL;R$ 87,71
30/05/2004;ARGENTINA;R$ 837,44
26/01/2008;MÉXICO;R$ 632,94
05/06/2005;ARGENTINA;R$ 51,26
26/10/2008;CHILE;R$ 204,71
14/02/2008;ESPANHA;R$ 580,71
29/11/2003;BRASIL;R$ 97,00
12/07/2019;ARGENTINA;R$ 69,33
30/03/2012;MÉXICO;R$ 375,40
21/02/2010;ESPANHA;R$ 524,43
20/07/2014;ARGENTINA;R$ 93,77
16/08/2007;CHILE;R$ 961,86
28/09/2015;ESPANHA;R$ 951,43
10/07/2002;MÉXICO;R$ 565,66
03/11/2000;ARGENTINA;R$ 696,40
27/07/2006;ESPANHA;R$ 383,01
23/11/2018;MÉXICO;R$ 789,54
16/06/2005;MÉXICO;R$ 639,96
19/04/2007;ESPANHA;R$ 748,11
18/03/2017;ARGENTINA;R$ 255,97
11/10/2017;CHILE;R$ 965,18
19/01/2002;ARGENTINA;R$ 127,42
26/09/2012;CHILE;R$ 322,09
02/02/2007;BRASIL;R$ 306,20
04/01/2020;BRASIL;R$ 528,89
21/05/2009;ESPANHA;R$ 88,07
08/03/2017;ARGENTINA;R$ 392,60
22/09/2011;BRASIL;R$ 804,17
22/12/2006;ARGENTINA;R$ 854,11
21/01/2014;BRASIL;R$ 132,58
08/05/2005;CHILE;R$ 933,82
14/08/2007;MÉXICO;R$ 822,52
04/02/2012;ARGENTINA;R$ 414,55
23/08/2020;CHILE;R$ 993,73
30/12/2005;BRASIL;R$ 707,28
19/05/2001;ARGENTINA;R$ 868,32
22/01/2017;ARGENTINA;R$ 934,56
31/08/2020;MÉXICO;R$ 248,96
28/01/2011;ESPANHA;R$ 624,14
28/11/2017;ARGENTINA;R$ 234,54
20/03/2004;MÉXICO;R$ 373,47
23/06/2005;ESPANHA;R$ 958,32
19/01/2013;ESPANHA;R$ 489,41
21/07/2003;ARGENTINA;R$ 127,44
16/09/2015;ESPANHA;R$ 496,45
08/10/2013;ARGENTINA;R$ 572,01
05/11/2015;MÉXICO;R$ 261,99
29/01/2013;ARGENTINA;R$ 264,61
31/03/2001;BRASIL;R$ 385,17
04/06/2009;ESPANHA;R$ 185,14
14/03/2005;BRASIL;R$ 64,86
07/03/2016;CHILE;R$ 588,48
25/12/2004;MÉXICO;R$ 914,60
01/03/2000;CHILE;R$ 576,94
21/10/2010;CHILE;R$ 258,24
17/12/2011;CHILE;R$ 286,97
27/06/2010;ARGENTINA;R$ 39,93
26/12/2012;MÉXICO;R$ 863,45
02/02/2012;ESPANHA;R$ 130,66
27/02/2006;BRASIL;R$ 565,57
04/04/2009;BRASIL;R$ 826,36
16/10/2004;ARGENTINA;R$ 122,94
31/05/2013;ARGENTINA;R$ 928,94
04/12/2001;BRASIL;R$ 460,11
02/01/2006;CHILE;R$ 993,78
23/12/2018;ARGENTINA;R$ 656,06
04/12/2000;CHILE;R$ 300,56
18/05/2000;BRASIL;R$ 290,17
23/09/2002;CHILE;R$ 234,82
24/11/2008;BRASIL;R$ 194,96
18/04/2008;ESPANHA;R$ 591,85
27/03/2008;CHILE;R$ 373,59
20/05/2004;BRASIL;R$ 638,76
03/06/2002;CHILE;R$ 149,15
28/03/2010;ARGENTINA;R$ 738,16
12/04/2002;MÉXICO;R$ 437,10
07/03/2020;ARGENTINA;R$ 40,84
06/08/2009;BRASIL;R$ 947,97
07/09/2017;ESPANHA;R$ 890,60
17/05/2000;BRASIL;R$ 66,28
23/11/2015;MÉXICO;R$ 124,20
16/05/2019;ARGENTINA;R$ 180,80
10/09/2010;BRASIL;R$ 547,20
15/04/2009;MÉXICO;R$ 394,10
27/07/2014;BRASIL;R$ 54,41
10/08/2018;ESPANHA;R$ 735,09
05/01/2011;ARGENTINA;R$ 808,41
04/06/2003;ESPANHA;R$ 26,28
26/01/2019;BRASIL;R$ 458,06
20/06/2000;ESPANHA;R$ 906,85
25/09/2006;ARGENTINA;R$ 407,67
03/05/2007;MÉXICO;R$ 126,96
13/10/2013;MÉXICO;R$ 539,23
07/02/2000;MÉXICO;R$ 138,58
08/02/2001;BRASIL;R$ 306,32
14/08/2008;ARGENTINA;R$ 334,49
06/10/2000;CHILE;R$ 713,61
16/12/2000;MÉXICO;R$ 975,18
13/07/2015;CHILE;R$ 936,61
27/12/2001;ESPANHA;R$ 968,04
10/12/2003;CHILE;R$ 526,15
24/02/2001;ESPANHA;R$ 71,60
02/03/2019;CHILE;R$ 992,31
23/05/2019;ARGENTINA;R$ 667,80
31/07/2016;BRASIL;R$ 232,27
18/06/2003;MÉXICO;R$ 113,39
05/09/2007;CHILE;R$ 178,66
26/10/2015;ARGENTINA;R$ 640,41
29/04/2017;CHILE;R$ 154,21
19/05/2018;MÉXICO;R$ 791,43
16/06/2007;MÉXICO;R$ 924,89
21/07/2019;BRASIL;R$ 394,85
17/10/2020;ESPANHA;R$ 652,28
04/10/2010;BRASIL;R$ 879,47
23/03/2006;BRASIL;R$ 712,56
28/01/2003;ESPANHA;R$ 642,40
01/01/2006;ARGENTINA;R$ 562,16
13/11/2016;BRASIL;R$ 946,71
20/10/2019;BRASIL;R$ 952,01
21/03/2013;BRASIL;R$ 954,51
23/07/2012;BRASIL;R$ 261,89
23/03/2020;ARGENTINA;R$ 483,04
28/09/2018;ARGENTINA;R$ 323,07
06/06/2012;ESPANHA;R$ 244,95
31/07/2015;BRASIL;R$ 725,54
25/11/2000;BRASIL;R$ 126,62
06/12/2008;ESPANHA;R$ 157,29
26/02/2019;CHILE;R$ 389,95
28/09/2001;ESPANHA;R$ 741,34
11/05/2000;MÉXICO;R$ 422,10
14/08/2019;ESPANHA;R$ 135,82
25/06/2000;ARGENTINA;R$ 483,41
26/01/2020;ESPANHA;R$ 329,59
23/02/2016;MÉXICO;R$ 130,11
12/10/2008;CHILE;R$ 714,71
13/07/2007;MÉXICO;R$ 959,58
14/01/2007;ESPANHA;R$ 118,56
13/06/2010;MÉXICO;R$ 55,12
11/03/2002;ARGENTINA;R$ 963,92
05/02/2001;BRASIL;R$ 681,99
09/02/2003;ARGENTINA;R$ 648,75
09/09/2006;ESPANHA;R$ 210,64
14/12/2012;CHILE;R$ 586,32
13/03/2011;ESPANHA;R$ 866,84
17/08/2003;CHILE;R$ 211,89
25/04/2003;BRASIL;R$ 316,62
21/06/2003;BRASIL;R$ 142,21
19/11/2006;MÉXICO;R$ 929,85
04/02/2018;ESPANHA;R$ 867,17
02/03/2002;BRASIL;R$ 29,67
04/08/2018;BRASIL;R$ 651,88
20/05/2012;CHILE;R$ 628,38
25/10/2019;BRASIL;R$ 239,73
07/07/2006;BRASIL;R$ 619,98
10/05/2007;MÉXICO;R$ 760,42
31/10/2015;ESPANHA;R$ 71,20
14/03/2003;BRASIL;R$ 656,36
02/02/2008;ESPANHA;R$ 763,62
05/02/2015;ARGENTINA;R$ 879,75
16/02/2010;ARGENTINA;R$ 127,10
01/04/2011;ARGENTINA;R$ 788,16
28/06/2004;MÉXICO;R$ 448,89
27/03/2012;BRASIL;R$ 556,83
10/06/2004;CHILE;R$ 373,04
16/07/2007;BRASIL;R$ 370,26
24/01/2020;ARGENTINA;R$ 709,77
18/04/2016;ESPANHA;R$ 598,09
20/12/2017;ARGENTINA;R$ 578,16
07/06/2002;MÉXICO;R$ 527,49
22/08/2014;MÉXICO;R$ 452,55
29/09/2011;MÉXICO;R$ 74,69
27/05/2006;MÉXICO;R$ 277,61
29/03/2008;CHILE;R$ 225,60
20/09/2007;BRASIL;R$ 810,99
12/02/2002;MÉXICO;R$ 804,47
24/03/2016;MÉXICO;R$ 368,02
07/06/2003;ARGENTINA;R$ 462,43
15/08/2018;MÉXICO;R$ 122,30
03/01/2017;BRASIL;R$ 71,85
05/03/2011;ARGENTINA;R$ 397,29
10/09/2020;ESPANHA;R$ 882,97
20/12/2013;BRASIL;R$ 128,48
18/02/2016;BRASIL;R$ 447,95
30/12/2005;CHILE;R$ 3,13
21/06/2002;MÉXICO;R$ 528,97
17/07/2005;BRASIL;R$ 720,80
09/02/2010;ARGENTINA;R$ 650,92
26/04/2016;ARGENTINA;R$ 222,82
27/02/2003;ESPANHA;R$ 10,69
02/04/2018;BRASIL;R$ 233,95
17/01/2001;MÉXICO;R$ 363,40
25/10/2018;BRASIL;R$ 452,51
04/02/2001;CHILE;R$ 253,40
07/02/2004;ESPANHA;R$ 786,86
08/11/2009;BRASIL;R$ 952,36
11/08/2011;CHILE;R$ 992,79
05/09/2013;ESPANHA;R$ 722,41
13/03/2000;ARGENTINA;R$ 844,66
05/11/2018;BRASIL;R$ 342,05
10/03/2018;ESPANHA;R$ 817,59
18/03/2018;ARGENTINA;R$ 226,18
08/07/2020;MÉXICO;R$ 105,29
27/09/2006;BRASIL;R$ 258,29
04/02/2015;BRASIL;R$ 473,19
14/05/2010;ESPANHA;R$ 318,34
16/10/2005;ESPANHA;R$ 832,15
25/03/2016;MÉXICO;R$ 954,05
09/05/2015;ARGENTINA;R$ 990,13
13/07/2010;BRASIL;R$ 124,78
18/08/2003;ESPANHA;R$ 907,58
07/05/2000;ARGENTINA;R$ 818,77
26/11/2002;ESPANHA;R$ 13,08
23/11/2016;ARGENTINA;R$ 48,28
23/06/2018;ESPANHA;R$ 396,53
30/07/2013;ESPANHA;R$ 618,82
29/11/2017;ESPANHA;R$ 625,20
30/08/2009;MÉXICO;R$ 213,44
26/07/2005;CHILE;R$ 162,08
07/10/2018;CHILE;R$ 45,31
01/10/2005;ARGENTINA;R$ 194,34
23/04/2000;BRASIL;R$ 270,94
11/10/2000;BRASIL;R$ 379,26
01/08/2012;ARGENTINA;R$ 491,29
12/12/2007;ARGENTINA;R$ 349,96
08/05/2007;ESPANHA;R$ 898,32
30/03/2000;BRASIL;R$ 811,70
14/11/2002;ARGENTINA;R$ 135,15
15/03/2019;MÉXICO;R$ 78,26
15/02/2005;MÉXICO;R$ 139,86
14/09/2005;ESPANHA;R$ 853,98
09/09/2014;ARGENTINA;R$ 465,97
24/02/2016;ESPANHA;R$ 533,36
17/02/2003;ESPANHA;R$ 760,10
25/12/2002;CHILE;R$ 132,02
27/05/2020;ARGENTINA;R$ 126,31
01/09/2020;MÉXICO;R$ 243,92
08/08/2010;CHILE;R$ 826,19
09/12/2004;CHILE;R$ 395,20
02/05/2012;ARGENTINA;R$ 293,36
06/08/2003;ESPANHA;R$ 499,24
19/12/2000;ARGENTINA;R$ 8,95
14/10/2007;ESPANHA;R$ 795,91
12/01/2015;ARGENTINA;R$ 547,88
06/08/2010;ARGENTINA;R$ 429,42
27/08/2005;ESPANHA;R$ 959,83
03/03/2015;MÉXICO;R$ 464,55
05/06/2001;MÉXICO;R$ 875,29
09/03/2011;CHILE;R$ 604,84
26/07/2004;ESPANHA;R$ 377,45
02/04/2014;ARGENTINA;R$ 175,85
27/09/2000;BRASIL;R$ 685,93
23/10/2005;CHILE;R$ 859,51
16/06/2003;MÉXICO;R$ 755,74
15/04/2013;ESPANHA;R$ 431,16
12/05/2020;BRASIL;R$ 143,65
10/02/2020;CHILE;R$ 599,61
12/11/2003;CHILE;R$ 753,37
26/01/2004;ARGENTINA;R$ 496,18
01/07/2017;MÉXICO;R$ 448,49
15/06/2020;ARGENTINA;R$ 520,02
27/06/2007;CHILE;R$ 715,65
26/08/2005;MÉXICO;R$ 238,77
24/11/2002;ARGENTINA;R$ 663,81
20/03/2005;BRASIL;R$ 196,04
14/10/2001;ESPANHA;R$ 392,18
04/11/2008;MÉXICO;R$ 612,68
26/07/2011;ESPANHA;R$ 249,40
04/09/2001;ESPANHA;R$ 164,05
21/07/2012;ESPANHA;R$ 622,73
04/08/2002;BRASIL;R$ 533,99
23/04/2001;BRASIL;R$ 485,44
06/12/2017;BRASIL;R$ 396,19
04/09/2009;CHILE;R$ 170,98
08/07/2000;CHILE;R$ 524,10
23/08/2016;ESPANHA;R$ 641,41
05/03/2010;MÉXICO;R$ 979,68
27/04/2012;MÉXICO;R$ 573,84
03/04/2018;CHILE;R$ 114,10
09/03/2004;MÉXICO;R$ 891,30
31/12/2001;ARGENTINA;R$ 792,04
08/11/2017;BRASIL;R$ 787,13
06/07/2001;ARGENTINA;R$ 374,11
24/02/2002;ESPANHA;R$ 428,62
14/06/2014;BRASIL;R$ 959,93
17/09/2009;ARGENTINA;R$ 481,70
26/03/2010;BRASIL;R$ 993,42
28/11/2003;ESPANHA;R$ 129,30
24/01/2001;CHILE;R$ 542,76
03/12/2003;CHILE;R$ 486,54
16/12/2014;MÉXICO;R$ 470,10
16/09/2010;BRASIL;R$ 81,99
02/10/2010;BRASIL;R$ 334,45
12/05/2004;BRASIL;R$ 749,67
24/05/2020;ARGENTINA;R$ 484,02
31/12/2000;ARGENTINA;R$ 900,63
21/04/2004;BRASIL;R$ 90,41
23/04/2015;ARGENTINA;R$ 338,58
27/05/2020;CHILE;R$ 221,19
06/04/2005;MÉXICO;R$ 176,07
27/10/2000;CHILE;R$ 476,25
18/10/2019;MÉXICO;R$ 418,97
30/01/2016;ESPANHA;R$ 300,85
01/07/2004;ARGENTINA;R$ 830,91
03/06/2003;MÉXICO;R$ 710,90
15/12/2014;CHILE;R$ 321,31
16/04/2017;CHILE;R$ 594,47
11/08/2002;MÉXICO;R$ 383,71
04/01/2002;BRASIL;R$ 333,96
05/07/2007;CHILE;R$ 958,88
14/05/2011;ESPANHA;R$ 644,79
21/02/2019;ESPANHA;R$ 684,91
23/02/2000;CHILE;R$ 184,89
22/07/2005;BRASIL;R$ 769,27
14/08/2008;CHILE;R$ 88,67
22/10/2016;MÉXICO;R$ 362,04
08/11/2006;BRASIL;R$ 258,55
01/03/2000;ARGENTINA;R$ 460,35
30/12/2016;CHILE;R$ 692,58
14/12/2003;ARGENTINA;R$ 299,18
23/10/2007;ARGENTINA;R$ 450,58
31/03/2019;MÉXICO;R$ 326,26
08/06/2004;ESPANHA;R$ 942,27
04/07/2017;CHILE;R$ 997,02
21/06/2001;MÉXICO;R$ 112,82
27/02/2008;BRASIL;R$ 424,33
17/07/2010;MÉXICO;R$ 696,81
08/06/2010;ARGENTINA;R$ 226,10
01/05/2002;CHILE;R$ 352,81
14/03/2014;ESPANHA;R$ 603,31
23/05/2000;BRASIL;R$ 275,62
30/05/2007;BRASIL;R$ 549,98
24/09/2004;CHILE;R$ 989,98
06/12/2017;ESPANHA;R$ 496,72
05/05/2016;ARGENTINA;R$ 839,04
21/03/2008;ESPANHA;R$ 739,76
26/03/2005;MÉXICO;R$ 34,11
01/01/2019;ARGENTINA;R$ 883,72
22/04/2006;ARGENTINA;R$ 979,21
03/01/2003;MÉXICO;R$ 374,01
02/12/2007;MÉXICO;R$ 804,36
14/01/2000;BRASIL;R$ 845,82
17/02/2019;BRASIL;R$ 814,73
02/02/2009;BRASIL;R$ 171,70
24/02/2003;ARGENTINA;R$ 49,83
06/03/2007;BRASIL;R$ 976,51
08/11/2004;ARGENTINA;R$ 250,66
28/09/2003;ARGENTINA;R$ 417,81
20/10/2007;CHILE;R$ 392,65
27/01/2017;MÉXICO;R$ 53,94
04/04/2008;MÉXICO;R$ 712,87
01/04/2017;CHILE;R$ 493,95
11/02/2014;BRASIL;R$ 587,99
06/07/2010;CHILE;R$ 223,85
30/12/2008;MÉXICO;R$ 383,13
12/10/2017;ESPANHA;R$ 730,15
25/03/2017;ESPANHA;R$ 763,35
22/12/2016;ARGENTINA;R$ 582,65
15/08/2013;ESPANHA;R$ 917,94
14/05/2011;ESPANHA;R$ 872,47
12/07/2015;ARGENTINA;R$ 181,77
06/01/2001;MÉXICO;R$ 863,31
14/07/2002;CHILE;R$ 571,45
31/01/2013;MÉXICO;R$ 34,77
29/04/2012;ARGENTINA;R$ 260,79
08/04/2003;ARGENTINA;R$ 27,07
12/01/2005;ARGENTINA;R$ 877,47
02/05/2008;ARGENTINA;R$ 21,96
23/10/2003;CHILE;R$ 238,28
28/07/2001;ESPANHA;R$ 158,10
29/10/2005;BRASIL;R$ 638,80
08/01/2014;ARGENTINA;R$ 534,92
06/02/2016;ESPANHA;R$ 234,05
14/07/2004;MÉXICO;R$ 434,32
02/02/2019;MÉXICO;R$ 669,75
01/12/2019;CHILE;R$ 763,82
21/07/2002;CHILE;R$ 575,29
10/06/2015;ESPANHA;R$ 583,02
12/10/2011;BRASIL;R$ 394,29
05/02/2014;MÉXICO;R$ 249,18
06/12/2009;ESPANHA;R$ 704,40
11/03/2007;ESPANHA;R$ 967,53
19/11/2014;CHILE;R$ 827,24
05/02/2004;ESPANHA;R$ 180,87
25/01/2010;MÉXICO;R$ 880,25
08/02/2004;BRASIL;R$ 167,54
26/07/2016;ARGENTINA;R$ 261,48
02/04/2008;ARGENTINA;R$ 422,04
13/08/2019;ESPANHA;R$ 612,78
04/01/2014;ESPANHA;R$ 720,34
30/03/2001;CHILE;R$ 157,94
27/09/2001;MÉXICO;R$ 447,50
27/04/2004;CHILE;R$ 270,94
29/06/2000;ESPANHA;R$ 670,26
07/02/2016;CHILE;R$ 552,80
18/11/2001;ARGENTINA;R$ 828,84
14/12/2016;BRASIL;R$ 618,07
21/08/2017;ESPANHA;R$ 750,90
28/10/2019;ESPANHA;R$ 614,39
01/12/2010;BRASIL;R$ 750,54
18/07/2001;ARGENTINA;R$ 707,22
21/05/2009;BRASIL;R$ 176,82
05/11/2019;ESPANHA;R$ 662,60
25/09/2013;ESPANHA;R$ 338,06
20/05/2002;CHILE;R$ 142,37
22/02/2005;ESPANHA;R$ 886,98
27/02/2005;CHILE;R$ 911,91
15/08/2012;BRASIL;R$ 608,98
22/12/2001;ESPANHA;R$ 776,27
13/03/2019;BRASIL;R$ 684,68
20/03/2018;CHILE;R$ 480,43
09/05/2011;CHILE;R$ 613,28
20/01/2009;ARGENTINA;R$ 548,86
01/02/2016;BRASIL;R$ 685,35
08/11/2012;CHILE;R$ 15,97
15/12/2016;ESPANHA;R$ 580,48
21/10/2012;ESPANHA;R$ 922,20
22/04/2015;MÉXICO;R$ 956,02
22/10/2006;MÉXICO;R$ 964,41
02/03/2020;MÉXICO;R$ 815,65
12/10/2005;CHILE;R$ 337,51
01/03/2005;CHILE;R$ 10,22
27/05/2007;ARGENTINA;R$ 89,08
18/11/2008;BRASIL;R$ 989,18
12/01/2015;MÉXICO;R$ 894,65
01/10/2011;ARGENTINA;R$ 202,37
15/08/2019;CHILE;R$ 606,91
09/11/2008;CHILE;R$ 708,70
15/09/2001;MÉXICO;R$ 308,30
10/11/2007;ARGENTINA;R$ 144,25
27/05/2016;MÉXICO;R$ 745,27
25/02/2002;MÉXICO;R$ 116,68
15/08/2004;MÉXICO;R$ 90,78
02/06/2019;ARGENTINA;R$ 832,03
13/01/2006;BRASIL;R$ 574,95
20/07/2004;BRASIL;R$ 336,16
27/06/2002;MÉXICO;R$ 279,85
14/01/2008;ARGENTINA;R$ 377,67
22/01/2015;ESPANHA;R$ 743,74
20/06/2019;BRASIL;R$ 488,48
16/12/2010;BRASIL;R$ 248,51
31/05/2001;MÉXICO;R$ 986,07
30/06/2020;MÉXICO;R$ 749,21
09/10/2018;ESPANHA;R$ 230,91
20/10/2007;ESPANHA;R$ 406,57
03/12/2007;CHILE;R$ 329,24
06/01/2001;MÉXICO;R$ 49,78
20/07/2015;MÉXICO;R$ 420,38
28/04/2000;CHILE;R$ 565,30
04/03/2000;BRASIL;R$ 115,59
30/11/2019;ESPANHA;R$ 583,47
02/06/2009;ARGENTINA;R$ 889,24
28/12/2004;ARGENTINA;R$ 237,45
21/03/2019;BRASIL;R$ 481,94
28/11/2006;BRASIL;R$ 613,91
01/01/2015;ARGENTINA;R$ 709,56
27/12/2003;BRASIL;R$ 913,17
17/05/2011;CHILE;R$ 392,62
01/09/2004;CHILE;R$ 943,58
04/11/2000;MÉXICO;R$ 309,36
24/10/2012;MÉXICO;R$ 61,45
28/02/2006;CHILE;R$ 18,76
25/10/2004;CHILE;R$ 569,60
03/06/2005;ESPANHA;R$ 665,00
30/10/2000;CHILE;R$ 682,03
14/10/2014;ESPANHA;R$ 737,05
04/03/2008;ARGENTINA;R$ 844,97
15/11/2017;MÉXICO;R$ 115,66
20/04/2017;ARGENTINA;R$ 161,68
22/02/2008;MÉXICO;R$ 951,35
03/04/2011;ESPANHA;R$ 408,79
24/02/2003;CHILE;R$ 715,95
28/10/2014;CHILE;R$ 34,54
10/10/2000;MÉXICO;R$ 633,88
22/10/2010;ARGENTINA;R$ 895,75
24/03/2019;ARGENTINA;R$ 747,34
18/07/2011;ARGENTINA;R$ 707,62
31/10/2010;BRASIL;R$ 106,49
15/02/2005;MÉXICO;R$ 383,43
27/12/2012;ESPANHA;R$ 492,54
16/09/2002;ESPANHA;R$ 230,33
29/07/2003;BRASIL;R$ 404,67
11/03/2019;ARGENTINA;R$ 768,41
01/02/2020;BRASIL;R$ 730,06
05/07/2005;CHILE;R$ 545,55
21/10/2008;MÉXICO;R$ 125,11
14/07/2013;CHILE;R$ 531,22
20/09/2010;ARGENTINA;R$ 648,56
30/08/2012;ESPANHA;R$ 677,97
23/10/2005;BRASIL;R$ 780,55
09/07/2013;CHILE;R$ 785,90
27/09/2016;MÉXICO;R$ 222,80
20/01/2007;BRASIL;R$ 842,51
26/02/2002;ESPANHA;R$ 811,37
21/02/2007;ESPANHA;R$ 381,16
13/08/2020;BRASIL;R$ 870,53
30/04/2010;MÉXICO;R$ 62,37
20/03/2013;ARGENTINA;R$ 598,66
01/04/2004;BRASIL;R$ 725,00
05/08/2006;ARGENTINA;R$ 15,16
27/04/2012;ESPANHA;R$ 34,95
11/12/2017;ARGENTINA;R$ 607,72
02/01/2006;CHILE;R$ 687,25
30/06/2017;ESPANHA;R$ 112,19
26/01/2016;ESPANHA;R$ 115,95
20/11/2010;ESPANHA;R$ 958,42
07/03/2019;CHILE;R$ 910,84
10/01/2012;ESPANHA;R$ 528,00
26/01/2020;BRASIL;R$ 217,41
09/07/2013;ARGENTINA;R$ 465,22
13/03/2003;ESPANHA;R$ 579,97
18/06/2016;CHILE;R$ 632,83
06/09/2013;MÉXICO;R$ 820,28
28/08/2006;CHILE;R$ 975,23
27/01/2009;BRASIL;R$ 765,39
18/07/2008;BRASIL;R$ 991,41
15/03/2007;ARGENTINA;R$ 145,32
24/11/2001;ESPANHA;R$ 538,42
20/08/2011;ARGENTINA;R$ 7,82
05/02/2008;CHILE;R$ 572,82
16/08/2006;CHILE;R$ 538,25
14/12/2002;ARGENTINA;R$ 971,53
28/06/2012;MÉXICO;R$ 279,61
29/07/2019;ARGENTINA;R$ 840,58
16/01/2004;CHILE;R$ 963,97
10/11/2009;ARGENTINA;R$ 587,02
09/07/2013;BRASIL;R$ 379,61
15/08/2008;BRASIL;R$ 921,40
21/06/2015;CHILE;R$ 727,82
17/01/2009;ESPANHA;R$ 2,29
03/05/2001;MÉXICO;R$ 720,19
20/05/2015;ARGENTINA;R$ 604,66
12/06/2013;ESPANHA;R$ 505,03
25/09/2020;CHILE;R$ 503,31
31/08/2014;CHILE;R$ 599,11
08/08/2005;ESPANHA;R$ 961,02
23/05/2017;ESPANHA;R$ 581,66
16/03/2003;CHILE;R$ 469,50
27/02/2005;CHILE;R$ 711,69
19/06/2004;ESPANHA;R$ 801,08
11/06/2007;CHILE;R$ 955,27
27/10/2008;CHILE;R$ 461,29
10/08/2013;BRASIL;R$ 171,86
27/03/2017;ESPANHA;R$ 847,16
14/06/2012;ESPANHA;R$ 299,37
03/05/2010;BRASIL;R$ 534,02
24/01/2018;MÉXICO;R$ 6,60
04/08/2002;ARGENTINA;R$ 376,91
22/03/2018;CHILE;R$ 381,85
19/12/2014;CHILE;R$ 136,36
04/10/2016;ESPANHA;R$ 661,87
15/11/2016;MÉXICO;R$ 120,66
24/02/2007;BRASIL;R$ 614,92
07/11/2018;BRASIL;R$ 62,99
